School_code,AgeID,School_name,Town_suburb,Postcode,Phone,School_Email,Website,Fax,latest_year_enrolment_FTE,Indigenous_pct,LBOTE_pct,ICSEA_value,Level_of_schooling,Selective_school,Opportunity_class,School_specialty_type,School_subtype,Support_classes,School_gender,Latitude,Longitude
4470,50829,Willmot Public School,Willmot,2770,9628 0222,willmot-p.school@det.nsw.edu.au,https://willmot-p.schools.nsw.gov.au,9628 1451,162,41,37,809,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.725747,150.794401
8159,47622,Willoughby Girls High School,Willoughby ,2068,9958 4141,willoughbg-h.school@det.nsw.edu.au,https://willoughbg-h.schools.nsw.gov.au,9967 2174,922.8,np,59,1143,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Girls,-33.803128,151.199957
3449,47623,Willoughby Public School,WILLOUGHBY,2068,9214 1400,willoughby-p.school@det.nsw.edu.au,https://willoughby-p.schools.nsw.gov.au,,939,np,44,1154,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.802197,151.200123
3451,49343,Willow Tree Public School,WILLOW TREE,2339,6747 1371,willowtree-p.school@det.nsw.edu.au,https://willowtree-p.schools.nsw.gov.au,6747 1210,56,np,np,969,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-31.656802,150.729034
8491,46487,Willyama High School,Broken Hill ,2880,08 8088 1055,willyama-h.school@det.nsw.edu.au,https://willyama-h.schools.nsw.gov.au,08 8087 3849,550,21,4,909,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-31.936552,141.473022
5689,56296,Wilson Park School,EAST LISMORE,2480,6621 7937,wilsonpark-s.school@det.nsw.edu.au,https://wilsonpark-s.schools.nsw.gov.au,6622 0680,74,20,8,952,Schools for Specific Purposes,Not Selective,N,Comprehensive,Medium / High Support needs,,Coed,-28.831923,153.293313
3454,49907,Wilsons Creek Public School,Mullumbimby ,2482,6684 0132,wilsonscrk-p.school@det.nsw.edu.au,https://wilsonscrk-p.schools.nsw.gov.au,6684 0040,22,np,38,1006,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-28.570833,153.426178
4650,68167,Wilton Public School,WILTON,2571,02 46308006,wilton-p.school@det.nsw.edu.au,https://wilton-p.schools.nsw.gov.au,02 46308029,511,5,10,1022,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.229782,150.686362
3893,49151,Windale Public School,Windale ,2306,4948 8864,windale-p.school@det.nsw.edu.au,https://windale-p.schools.nsw.gov.au,4948 9720,228,38,5,826,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-32.992372,151.678338
1992,46145,Windang Public School,Windang ,2528,4295 1852,windang-p.school@det.nsw.edu.au,https://windang-p.schools.nsw.gov.au,4297 2806,174,15,8,973,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.531496,150.86597
3457,50269,Windellama Public School,Windellama,2580,4844 5130,windellama-p.school@det.nsw.edu.au,https://windellama-p.schools.nsw.gov.au,4844 5265,23,0,np,944,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-35.009988,149.833521
8396,50753,Windsor High School,McGraths Hill ,2756,4587 7122,windsor-h.school@det.nsw.edu.au,https://windsor-h.schools.nsw.gov.au,4587 7687,598.6,17,10,919,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-33.618653,150.833554
4614,55822,Windsor Park Public School,SOUTH WINDSOR,2756,4574 3070,windsorpk-p.school@det.nsw.edu.au,https://windsorpk-p.schools.nsw.gov.au,4574 3074,232,18,6,940,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.640641,150.813492
3459,50755,Windsor Public School,Windsor ,2756,4577 3168,windsor-p.school@det.nsw.edu.au,https://windsor-p.schools.nsw.gov.au,4577 2000,119,23,10,922,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.610366,150.816413
4066,50757,Windsor South Public School,SOUTH WINDSOR,2756,4577 3559,windsorsth-p.school@det.nsw.edu.au,https://windsorsth-p.schools.nsw.gov.au,4577 6749,247,32,12,861,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.618221,150.804036
3461,50270,Wingello Public School,Wingello ,2579,4884 4317,wingello-p.school@det.nsw.edu.au,https://wingello-p.schools.nsw.gov.au,4884 4499,25,np,np,977,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.688162,150.153487
4575,54953,Wingham Brush Public School,WINGHAM,2429,6553 4443,winghambru-p.school@det.nsw.edu.au,https://winghambru-p.schools.nsw.gov.au,6557 0322,207,19,4,904,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-31.87024,152.376982
8391,49543,Wingham High School,Wingham ,2429,6553 5488,wingham-h.school@det.nsw.edu.au,https://wingham-h.schools.nsw.gov.au,6557 0372,542.6,15,4,923,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-31.867397,152.382261
7314,49544,Wingham Public School,WINGHAM,2429,6553 4186,wingham-p.school@det.nsw.edu.au,https://wingham-p.schools.nsw.gov.au,6557 0162,280,20,np,937,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-31.863383,152.350225
8573,54956,Winmalee High School,Winmalee ,2777,4754 2822,winmalee-h.school@det.nsw.edu.au,https://winmalee-h.schools.nsw.gov.au,4754 3280,808.2,5,7,1041,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-33.676047,150.615138
4436,50845,Winmalee Public School,WINMALEE,2777,4754 1574,winmalee-p.school@det.nsw.edu.au,https://winmalee-p.schools.nsw.gov.au,4754 3410,344,6,9,1035,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.670272,150.610783
4471,47861,Winston Heights Public School,Winston Hills ,2153,9624 7485,winstonhts-p.school@det.nsw.edu.au,https://winstonhts-p.schools.nsw.gov.au,9838 8482,380,np,45,1089,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.77485,150.967894
4417,47862,Winston Hills Public School,Winston Hills ,2153,9639 8518,winstonhil-p.school@det.nsw.edu.au,https://winstonhil-p.schools.nsw.gov.au,9686 3274,708,2,40,1098,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.773464,150.981106
3762,46491,Wiripaang Public School,Gateshead ,2290,4943 4357,wiripaang-p.school@det.nsw.edu.au,https://wiripaang-p.schools.nsw.gov.au,4942 2589,176,35,16,833,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-32.984172,151.691355
4564,56297,Wirreanda Public School,Medowie,2318,4982 8707,wirreanda-p.school@det.nsw.edu.au,https://wirreanda-p.schools.nsw.gov.au,4982 8097,602,16,7,984,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-32.743911,151.875219
3470,48698,Wisemans Ferry Public School,Wisemans Ferry ,2775,4566 4345,wisemansfe-p.school@det.nsw.edu.au,https://wisemansfe-p.schools.nsw.gov.au,4566 4495,44,27,0,912,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.385958,150.984133
4438,50271,Wollondilly Public School,Goulburn ,2580,4821 4496,wollondill-p.school@det.nsw.edu.au,https://wollondill-p.schools.nsw.gov.au,4821 4462,354,8,13,974,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.742953,149.710904
3475,49852,Wollongbar Public School,Wollongbar ,2477,6628 1302,wollongbar-p.school@det.nsw.edu.au,https://wollongbar-p.schools.nsw.gov.au,6628 1976,293,5,5,1023,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-28.82699,153.420113
8143,50004,Wollongong High School of the Performing Arts,Fairy Meadow,2519,4229 6844,wollongong-h.school@det.nsw.edu.au,https://wollongong-h.schools.nsw.gov.au,4226 4128,1125,5,25,1060,Secondary School,Not Selective,N,Performing Arts,Year 7 to Year 12,,Coed,-34.406432,150.889188
3954,49948,Wollongong Public School,WOLLONGONG,2500,4228 9120,wollongong-p.school@det.nsw.edu.au,https://wollongong-p.schools.nsw.gov.au,4226 5091,519,3,67,1099,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,,Coed,-34.422861,150.896726
3477,49949,Wollongong West Public School,Wollongong ,2500,4229 2096,wollongwst-p.school@det.nsw.edu.au,https://wollongwst-p.schools.nsw.gov.au,4226 5057,191,7,47,997,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.424597,150.871509
8596,54692,Wollumbin High School,Murwillumbah ,2484,6672 5121,wollumbin-h.school@det.nsw.edu.au,https://wollumbin-h.schools.nsw.gov.au,6672 6056,350.8,9,6,967,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-28.333658,153.362515
3479,50191,Wolumla Public School,WOLUMLA,2550,6494 9226,wolumla-p.school@det.nsw.edu.au,https://wolumla-p.schools.nsw.gov.au,6494 9364,103,16,6,958,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-36.832664,149.811656
3482,50287,Wombat Public School,Wombat ,2587,6384 3290,wombat-p.school@det.nsw.edu.au,https://wombat-p.schools.nsw.gov.au,6384 3214,25,0,0,941,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.426627,148.245202
3487,51056,Wongarbon Public School,WONGARBON,2831,6887 8242,wongarbon-p.school@det.nsw.edu.au,https://wongarbon-p.schools.nsw.gov.au,6887 8435,53,19,0,912,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-32.333558,148.759119
5609,56298,Woniora Road School,Hurstville ,2220,9580 6818,woniorard-s.school@det.nsw.edu.au,https://woniorard-s.schools.nsw.gov.au,9580 6376,42,np,29,1025,Schools for Specific Purposes,Not Selective,N,Comprehensive,Emotional disturbance,,Coed,-33.971003,151.103173
5764,65792,Woodberry Learning Centre,Woodberry,2322,4964 1473,woodbrylc-s.school@det.nsw.edu.au,https://woodbrylc-s.schools.nsw.gov.au,4964 1563,16,38,,894,Schools for Specific Purposes,Not Selective,N,Comprehensive,Behaviour Disorder,,Coed,-32.791554,151.671217
4459,49190,Woodberry Public School,Woodberry,2322,4966 2044,woodberry-p.school@det.nsw.edu.au,https://woodberry-p.schools.nsw.gov.au,4964 1148,200,39,4,816,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-32.79221,151.670508
3490,49748,Woodburn Public School,Woodburn ,2472,6682 2502,woodburn-p.school@det.nsw.edu.au,https://woodburn-p.schools.nsw.gov.au,6682 2513,125,21,np,925,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-29.07539,153.339292
3491,46446,Woodenbong Central School,Woodenbong ,2476,6635 1281,woodenbong-c.school@det.nsw.edu.au,https://woodenbong-c.schools.nsw.gov.au,6635 1488,135,39,np,868,Central/Community School,Not Selective,N,Comprehensive,Kinder to Year 12,,Coed,-28.389728,152.610148
4492,50210,Woodland Road Public School,ST HELENS PARK,2560,4626 2488,woodlandrd-p.school@det.nsw.edu.au,https://woodlandrd-p.schools.nsw.gov.au,4628 5026,285,13,24,940,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.097072,150.815078
1857,48676,Woodport Public School,Erina ,2250,4367 7324,woodport-p.school@det.nsw.edu.au,https://woodport-p.schools.nsw.gov.au,4365 3108,448,5,15,1031,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.439347,151.37849
3499,50969,Woodstock Public School,Woodstock ,2793,6345 0217,woodstock-p.school@det.nsw.edu.au,https://woodstock-p.schools.nsw.gov.au,6345 0212,16,0,np,920,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.74594,148.849046
5667,64094,Wooglemai Environmental Education Centre,Oakdale ,2570,4680 9483,wooglemai-e.school@det.nsw.edu.au,https://wooglemaieec.com.au/,4680 9486,,,,,Environmental Education Centre,Not Selective,N,Comprehensive,Environmental Education Centre (formerly Field Studies Centres),,Coed,-34.134567,150.499162
3501,49389,Woolbrook Public School,Woolbrook ,2354,6777 5893,woolbrook-p.school@det.nsw.edu.au,https://woolbrook-p.schools.nsw.gov.au,6777 5917,10,np,0,838,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-30.970234,151.344607
8548,49682,Woolgoolga High School,Woolgoolga ,2456,6654 1500,woolgoolga-h.school@det.nsw.edu.au,https://woolgoolga-h.schools.nsw.gov.au,6654 1936,817.6,16,13,956,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-30.100448,153.190225
3503,49681,Woolgoolga Public School,Woolgoolga ,2456,6654 1305,woolgoolga-p.school@det.nsw.edu.au,https://woolgoolga-p.schools.nsw.gov.au,6654 0028,367,15,46,954,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-30.112673,153.196501
2841,49724,Wooli Public School,Wooli ,2462,6649 7522,wooli-p.school@det.nsw.edu.au,https://wooli-p.schools.nsw.gov.au,6649 7805,40,np,0,985,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-29.870923,153.265781
7442,46134,Woollahra Public School,Woollahra ,2025,9328 6313,woollahra-p.school@det.nsw.edu.au,https://woollahra-p.schools.nsw.gov.au,9363 3546,688,0,47,1186,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,,Coed,-33.886379,151.24119
3506,49359,Woolomin Public School,Woolomin ,2340,6764 2274,woolomin-p.school@det.nsw.edu.au,https://woolomin-p.schools.nsw.gov.au,6764 2307,22,32,np,879,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-31.30177,151.14807
8433,48659,Woolooware High School,Woolooware ,2230,9523 6752,woolooware-h.school@det.nsw.edu.au,https://woolooware-h.schools.nsw.gov.au,9527 3412,862,1,20,1061,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-34.039811,151.145595
3957,48660,Woolooware Public School,Cronulla ,2230,9523 5411,woolooware-p.school@det.nsw.edu.au,https://woolooware-p.schools.nsw.gov.au,9523 0994,478,4,14,1073,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.045454,151.146233
4637,64010,Woongarrah Public School,Woongarrah ,2259,4392 7493,woongarrah-p.school@det.nsw.edu.au,https://woongarrah-p.schools.nsw.gov.au,4392 7807,419,13,9,981,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.242434,151.484133
4296,49996,Woonona East Public School,Woonona,2517,4284 1472,woononaest-p.school@det.nsw.edu.au,https://woononaest-p.schools.nsw.gov.au,4283 2507,185,8,11,1027,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.352261,150.915453
8410,46435,Woonona High School,Woonona ,2517,4283 1623,woonona-h.school@det.nsw.edu.au,https://woonona-h.schools.nsw.gov.au,4285 1485,892.2,6,7,1027,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-34.345037,150.910102
3510,45441,Woonona Public School,Woonona ,2517,4284 4316,woonona-p.school@det.nsw.edu.au,https://woonona-p.schools.nsw.gov.au,4283 4216,577,4,9,1058,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.345569,150.906806
3735,48665,Woronora River Public School,WORONORA,2232,9521 3582,woronorari-p.school@det.nsw.edu.au,https://woronorari-p.schools.nsw.gov.au,9545 1563,65,np,19,1055,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.026575,151.041114
7445,48701,Woy Woy Public School,Woy Woy ,2256,4341 3555,woywoy-p.school@det.nsw.edu.au,https://woywoy-p.schools.nsw.gov.au,4344 3927,382,16,15,957,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.491705,151.328247
4329,48702,Woy Woy South Public School,Woy Woy ,2256,4341 1899,woywoysth-p.school@det.nsw.edu.au,https://woywoysth-p.schools.nsw.gov.au,4343 1984,592,8,11,985,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.503577,151.321429
3518,50536,Wyalong Public School,Wyalong ,2671,6972 2140,wyalong-p.school@det.nsw.edu.au,https://wyalong-p.schools.nsw.gov.au,6972 2834,87,21,0,908,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.923925,147.24207
3522,48717,Wyee Public School,Wyee ,2259,4357 1225,wyee-p.school@det.nsw.edu.au,https://wyee-p.schools.nsw.gov.au,4357 1828,167,18,np,942,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.174833,151.482961
8277,56110,Wyndham College,Quakers Hill ,2763,9208 7100,wyndhamcol-h.school@det.nsw.edu.au,https://wyndhamcol-h.schools.nsw.gov.au/,9208 7199,505.8,5,34,997,Secondary School,Not Selective,N,Senior College,Year 11 to Year 12,,Coed,-33.724004,150.875297
3525,50192,Wyndham Public School,Wyndham ,2550,6494 2128,wyndham-p.school@det.nsw.edu.au,https://wyndham-p.schools.nsw.gov.au,6494 2231,27,np,0,937,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-36.92962,149.64656
4397,48690,Wyoming Public School,Wyoming ,2250,4325 2181,wyoming-p.school@det.nsw.edu.au,https://wyoming-p.schools.nsw.gov.au,4323 6932,357,27,12,919,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.408202,151.355782
3528,48718,Wyong Creek Public School,WYONG CREEK,2259,4352 1583,wyongcreek-p.school@det.nsw.edu.au,https://wyongcreek-p.schools.nsw.gov.au,4352 1585,84,11,np,1019,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.267129,151.34807
8166,46373,Wyong High School,WYONG,2259,4353 1088,wyong-h.school@det.nsw.edu.au,https://wyong-h.schools.nsw.gov.au,4351 2591,693.8,13,11,941,Secondary School,Not Selective,N,Comprehensive,Year 7 to Year 12,,Coed,-33.281328,151.417918
3527,48720,Wyong Public School,Wyong ,2259,4352 2077,wyong-p.school@det.nsw.edu.au,https://wyong-p.schools.nsw.gov.au,4351 2885,412,24,20,927,Primary School,Not Selective,Y,Comprehensive,Kinder to Year 6,,Coed,-33.271886,151.426188
3529,44919,Wyrallah Public School,Wyrallah ,2480,6629 8246,wyrallah-p.school@det.nsw.edu.au,https://wyrallah-p.schools.nsw.gov.au,6629 8497,27,np,np,1016,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-28.890407,153.305718
3856,49902,Wyrallah Road Public School,Lismore ,2480,6621 3363,wyrallahrd-p.school@det.nsw.edu.au,https://wyrallahrd-p.schools.nsw.gov.au,6622 2952,442,14,11,978,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-28.830301,153.293261
4556,56239,Wytaliba Public School,Glen Innes ,2370,6733 5353,wytaliba-p.school@det.nsw.edu.au,https://wytaliba-p.schools.nsw.gov.au,6733 5358,9,np,0,945,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-29.691603,152.110359
3869,48573,Yagoona Public School,Yagoona ,2199,9790 3562,yagoona-p.school@det.nsw.edu.au,https://yagoona-p.schools.nsw.gov.au,9796 1544,593,1,92,983,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-33.909174,151.026716
3533,49729,Yamba Public School,YAMBA,2464,6646 2420,yamba-p.school@det.nsw.edu.au,https://yamba-p.schools.nsw.gov.au,6646 1578,301,17,10,994,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-29.439524,153.353157
8144,50554,Yanco Agricultural High School,Yanco ,2703,6951 1500,yancoag-h.school@det.nsw.edu.au,https://yancoag-h.schools.nsw.gov.au,6955 7180,232,6,3,1011,Secondary School,Fully Selective,N,Agricultural,Year 7 to Year 12,,Coed,-34.632239,146.383678
3536,50555,Yanco Public School,Yanco ,2703,6955 7162,yanco-p.school@det.nsw.edu.au,https://yanco-p.schools.nsw.gov.au,6955 7477,70,26,np,901,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.597911,146.411211
5766,85784,Yandelora School,Narellan,2567,4648 0057,yandeloraschool@det.nsw.edu.au,https://yandeloraschool.schools.nsw.gov.au,,100,9,36,1006,Schools for Specific Purposes,Not Selective,N,Comprehensive,Medium / High Support needs,,Coed,-34.04306214,150.732244
3537,50235,Yanderra Public School,Yanderra ,2574,4684 1377,yanderra-p.school@det.nsw.edu.au,https://yanderra-p.schools.nsw.gov.au,4684 2374,37,16,np,891,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.320475,150.571244
4298,44408,Yarrawarrah Public School,Engadine ,2233,9520 0792,yarrawarra-p.school@det.nsw.edu.au,https://yarrawarra-p.schools.nsw.gov.au,9548 1187,249,6,9,1066,Primary School,Not Selective,N,Comprehensive,Kinder to Year 6,,Coed,-34.056574,151.026137
